name,folder,DNGavailable,JPGavailable,location,season,timeofday,ppt,imDateTime,imDateTime2,cameraSN,exposureT,Fnumber,aperture,ISO,shutter,focalLength,filtStats_1,filtStats_2,filtStats_3,meanMB_1,meanMB_2,meanMB_3,stdMB_1,stdMB_2,stdMB_3,NCE,AxisRatioNormed,EllipseAngle,EllipseArea,V1,TimeElapsed
G0014647.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:26:30,16-Jun-2022 12:26:32,C3221325179202,0.0769230769230769,2.8,2.970854,3184,3.70044,3,,,,,,,,,,,,,,,
G0014648.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:24:48,16-Jun-2022 12:27:02,C3221325179202,0.0769230769230769,2.8,2.970854,3180,3.70044,3,,,,,,,,,,,,,,,
G0014649.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:25:14,16-Jun-2022 12:27:32,C3221325179202,0.0769230769230769,2.8,2.970854,3198,3.70044,3,,,,,,,,,,,,,,,
G0014650.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:25:46,16-Jun-2022 12:28:02,C3221325179202,0.005,2.8,2.970854,100,7.643856,3,,,,,,,,,,,,,,,
G0014651.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:26:35,16-Jun-2022 12:28:32,C3221325179202,0.00833333333333333,2.8,2.970854,102,6.906891,3,4075,19,4094,0.697160703290963,0.773999810621475,1.57865169598152e-06,0.00605490043354583,0.136795520722682,2.58428127467462e-06,0.132584460742379,1.35701441415135,90.752335817401,0.00248540614283703,1,11.379014
G0014652.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:24:52,16-Jun-2022 12:29:02,C3221325179202,0.00833333333333333,2.8,2.970854,109,6.906891,3,,,,,,,,,,,,,,,
G0014653.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:25:19,16-Jun-2022 12:29:32,C3221325179202,0.00833333333333333,2.8,2.970854,115,6.906891,3,,,,,,,,,,,,,,,
G0014654.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:25:52,16-Jun-2022 12:30:02,C3221325179202,0.00833333333333333,2.8,2.970854,164,6.906891,3,,,,,,,,,,,,,,,
G0014655.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:26:39,16-Jun-2022 12:30:32,C3221325179202,0.00833333333333333,2.8,2.970854,164,6.906891,3,,,,,,,,,,,,,,,
G0014656.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:24:56,16-Jun-2022 12:31:02,C3221325179202,0.00833333333333333,2.8,2.970854,169,6.906891,3,191656,1,191657,0.698419267475699,0.828097756302272,2.55411365194441e-06,0.00757565407877618,0.150255610115888,3.7018758884789e-06,0.176476003851292,1.50132945024458,91.1155159174253,0.00329982170148549,1,11.015283
G0014657.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:25:26,16-Jun-2022 12:31:32,C3221325179202,0.00833333333333333,2.8,2.970854,754,6.906891,3,,,,,,,,,,,,,,,
G0014658.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:25:55,16-Jun-2022 12:32:02,C3221325179202,0.00833333333333333,2.8,2.970854,119,6.906891,3,,,,,,,,,,,,,,,
G0014659.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:26:43,16-Jun-2022 12:32:32,C3221325179202,0.00833333333333333,2.8,2.970854,128,6.906891,3,,,,,,,,,,,,,,,
G0014660.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:25:00,16-Jun-2022 12:33:02,C3221325179202,0.00833333333333333,2.8,2.970854,159,6.906891,3,,,,,,,,,,,,,,,
G0014661.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:25:31,16-Jun-2022 12:33:32,C3221325179202,0.00833333333333333,2.8,2.970854,172,6.906891,3,31024,4,31028,0.699344989825407,0.780933361858133,1.80195829872116e-06,0.0057902483200637,0.115159173025858,2.14082431023825e-06,0.11838353059656,1.31335923011321,90.7681561912291,0.00201932661668894,1,10.972176
G0014662.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:26:00,16-Jun-2022 12:34:02,C3221325179202,0.00833333333333333,2.8,2.970854,171,6.906891,3,,,,,,,,,,,,,,,
G0014663.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:26:58,16-Jun-2022 12:34:32,C3221325179202,0.000625,2.8,2.970854,100,10.643856,3,,,,,,,,,,,,,,,
G0014664.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:25:05,16-Jun-2022 12:35:02,C3221325179202,0.00833333333333333,2.8,2.970854,317,6.906891,3,,,,,,,,,,,,,,,
G0014665.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:25:38,16-Jun-2022 12:35:32,C3221325179202,0.00833333333333333,2.8,2.970854,225,6.906891,3,,,,,,,,,,,,,,,
G0014666.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:26:06,16-Jun-2022 12:36:02,C3221325179202,0.00833333333333333,2.8,2.970854,719,6.906891,3,12118,73710,85828,0.703630024948912,0.746407815164377,9.73384988888092e-07,0.0193933132972009,0.30400226395912,1.33718001652508e-06,-0.00943464761190174,0.978510189366502,89.9202848673941,0.0185172390269768,1,10.700259
G0014667.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:27:08,16-Jun-2022 12:36:32,C3221325179202,0.00833333333333333,2.8,2.970854,413,6.906891,3,,,,,,,,,,,,,,,
G0014668.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:25:13,16-Jun-2022 12:37:02,C3221325179202,0.00833333333333333,2.8,2.970854,494,6.906891,3,,,,,,,,,,,,,,,
G0014669.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:25:44,16-Jun-2022 12:37:32,C3221325179202,0.00833333333333333,2.8,2.970854,742,6.906891,3,,,,,,,,,,,,,,,
G0014670.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:26:12,16-Jun-2022 12:38:02,C3221325179202,0.00833333333333333,2.8,2.970854,601,6.906891,3,,,,,,,,,,,,,,,
G0014671.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:27:18,16-Jun-2022 12:38:32,C3221325179202,0.00833333333333333,2.8,2.970854,582,6.906891,3,50580,23170,73750,0.701149918208293,0.791299113656232,2.2537556715322e-06,0.0135355966133152,0.28794172475375,2.67755988501534e-06,0.0815674601315117,1.20661149985495,90.5010482912345,0.0120314135232235,1,10.842342
G0014672.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:25:19,16-Jun-2022 12:39:02,C3221325179202,0.00833333333333333,2.8,2.970854,592,6.906891,3,,,,,,,,,,,,,,,
G0014673.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:25:53,16-Jun-2022 12:39:32,C3221325179202,0.00833333333333333,2.8,2.970854,1293,6.906891,3,,,,,,,,,,,,,,,
G0014674.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:26:17,16-Jun-2022 12:40:02,C3221325179202,0.00833333333333333,2.8,2.970854,979,6.906891,3,,,,,,,,,,,,,,,
G0014675.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:27:26,16-Jun-2022 12:40:32,C3221325179202,0.00833333333333333,2.8,2.970854,988,6.906891,3,,,,,,,,,,,,,,,
G0014676.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:25:26,16-Jun-2022 12:41:02,C3221325179202,0.00833333333333333,2.8,2.970854,1223,6.906891,3,0,45212,45212,0.70577293087876,0.70174068188477,1.12007215874995e-06,0.0209963435492256,0.332192338876171,6.69166817994482e-07,-0.018563702074302,0.958156164182577,89.8446802173751,0.0218920548687267,1,10.29568
G0014677.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:26:00,16-Jun-2022 12:41:32,C3221325179202,0.00833333333333333,2.8,2.970854,1231,6.906891,3,,,,,,,,,,,,,,,
G0014678.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:26:21,16-Jun-2022 12:42:02,C3221325179202,0.00833333333333333,2.8,2.970854,371,6.906891,3,,,,,,,,,,,,,,,
G0014679.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:27:33,16-Jun-2022 12:42:32,C3221325179202,0.00833333333333333,2.8,2.970854,364,6.906891,3,,,,,,,,,,,,,,,
G0014680.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:25:32,16-Jun-2022 12:43:02,C3221325179202,0.00833333333333333,2.8,2.970854,420,6.906891,3,,,,,,,,,,,,,,,
G0014681.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:26:08,16-Jun-2022 12:43:32,C3221325179202,0.00833333333333333,2.8,2.970854,1333,6.906891,3,0,67271,67271,0.705895234430152,0.70046876811228,9.98661414256805e-07,0.024014668825952,0.381360109174725,7.5154785262469e-07,-0.0174094666088156,0.960706067104818,89.8548709257632,0.0287483475469796,1,11.876141
G0014682.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:26:27,16-Jun-2022 12:44:02,C3221325179202,0.00833333333333333,2.8,2.970854,1305,6.906891,3,,,,,,,,,,,,,,,
G0014683.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:27:41,16-Jun-2022 12:44:32,C3221325179202,0.00833333333333333,2.8,2.970854,1256,6.906891,3,,,,,,,,,,,,,,,
G0014684.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:25:39,16-Jun-2022 12:45:02,C3221325179202,0.00833333333333333,2.8,2.970854,1256,6.906891,3,,,,,,,,,,,,,,,
G0014685.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:26:16,16-Jun-2022 12:45:32,C3221325179202,0.00833333333333333,2.8,2.970854,1059,6.906891,3,,,,,,,,,,,,,,,
G0014686.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:26:33,16-Jun-2022 12:46:02,C3221325179202,0.00833333333333333,2.8,2.970854,1330,6.906891,3,0,47128,47128,0.705220961825996,0.687015992433587,1.12300081564507e-06,0.0221381210353451,0.345749131682509,6.83705473014842e-07,-0.0156988785269317,0.964497533741464,89.8668998490848,0.0240307900152801,1,12.179677
G0014687.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:27:48,16-Jun-2022 12:46:32,C3221325179202,0.00833333333333333,2.8,2.970854,1515,6.906891,3,,,,,,,,,,,,,,,
G0014688.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:25:46,16-Jun-2022 12:47:02,C3221325179202,0.00833333333333333,2.8,2.970854,864,6.906891,3,,,,,,,,,,,,,,,
G0014689.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:26:23,16-Jun-2022 12:47:32,C3221325179202,0.00833333333333333,2.8,2.970854,733,6.906891,3,,,,,,,,,,,,,,,
G0014690.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:26:38,16-Jun-2022 12:48:02,C3221325179202,0.00833333333333333,2.8,2.970854,704,6.906891,3,,,,,,,,,,,,,,,
G0014691.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:28:00,16-Jun-2022 12:48:32,C3221325179202,0.00833333333333333,2.8,2.970854,2145,6.906891,3,8,319828,319836,0.713894410409313,0.738140311470743,1.02510549817262e-06,0.0350423780403446,0.621038535802519,9.89859281780259e-07,0.00713483742929655,1.01656426131815,90.0532773703131,0.068360209891692,1,9.570126
G0014692.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:25:52,16-Jun-2022 12:49:02,C3221325179202,0.00833333333333333,2.8,2.970854,723,6.906891,3,,,,,,,,,,,,,,,
G0014693.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:26:29,16-Jun-2022 12:49:32,C3221325179202,0.00833333333333333,2.8,2.970854,372,6.906891,3,,,,,,,,,,,,,,,
G0014694.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:26:44,16-Jun-2022 12:50:02,C3221325179202,0.00833333333333333,2.8,2.970854,607,6.906891,3,,,,,,,,,,,,,,,
G0014695.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:28:08,16-Jun-2022 12:50:32,C3221325179202,0.00833333333333333,2.8,2.970854,532,6.906891,3,,,,,,,,,,,,,,,
G0014696.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:26:00,16-Jun-2022 12:51:02,C3221325179202,0.00833333333333333,2.8,2.970854,410,6.906891,3,102115,6302,108417,0.700907540212833,0.81004788771981,2.24718805326024e-06,0.0119375592889231,0.22438788244592,3.08364264931882e-06,0.0840688639949514,1.21358126697558,90.5843629848974,0.00825996646055746,1,10.473733
G0014697.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:26:35,16-Jun-2022 12:51:32,C3221325179202,0.00833333333333333,2.8,2.970854,847,6.906891,3,,,,,,,,,,,,,,,
G0014698.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:26:58,16-Jun-2022 12:52:02,C3221325179202,0.00833333333333333,2.8,2.970854,750,6.906891,3,,,,,,,,,,,,,,,
G0014699.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:28:16,16-Jun-2022 12:52:32,C3221325179202,0.00833333333333333,2.8,2.970854,705,6.906891,3,,,,,,,,,,,,,,,
G0014700.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:26:05,16-Jun-2022 12:53:02,C3221325179202,0.00833333333333333,2.8,2.970854,195,6.906891,3,,,,,,,,,,,,,,,
G0014701.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:26:42,16-Jun-2022 12:53:32,C3221325179202,0.00833333333333333,2.8,2.970854,498,6.906891,3,6717,16948,23665,0.704716768270531,0.677532460855066,1.19251344068877e-06,0.0145461096242854,0.217820209713472,1.34810484709763e-06,0.0132494361421362,1.03097809057205,90.1172164022993,0.00994930685496659,1,10.385967
G0014702.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:27:11,16-Jun-2022 12:54:02,C3221325179202,0.00833333333333333,2.8,2.970854,531,6.906891,3,,,,,,,,,,,,,,,
G0014703.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:28:22,16-Jun-2022 12:54:32,C3221325179202,0.00833333333333333,2.8,2.970854,541,6.906891,3,,,,,,,,,,,,,,,
G0014704.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:26:10,16-Jun-2022 12:55:02,C3221325179202,0.00833333333333333,2.8,2.970854,573,6.906891,3,,,,,,,,,,,,,,,
G0014705.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:26:48,16-Jun-2022 12:55:32,C3221325179202,0.00833333333333333,2.8,2.970854,587,6.906891,3,,,,,,,,,,,,,,,
G0014706.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:27:20,16-Jun-2022 12:56:02,C3221325179202,0.00833333333333333,2.8,2.970854,600,6.906891,3,1301,4938,6239,0.706148109909356,0.760465662831121,1.70001871357544e-06,0.0170295417614743,0.238147990289748,1.2520904634934e-06,0.123195254664507,1.32799137581521,91.1372386532476,0.012244919541967,1,10.649662
G0014707.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:28:29,16-Jun-2022 12:56:32,C3221325179202,0.00833333333333333,2.8,2.970854,609,6.906891,3,,,,,,,,,,,,,,,
G0014708.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:26:16,16-Jun-2022 12:57:02,C3221325179202,0.00833333333333333,2.8,2.970854,623,6.906891,3,,,,,,,,,,,,,,,
G0014709.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:27:01,16-Jun-2022 12:57:32,C3221325179202,0.00833333333333333,2.8,2.970854,620,6.906891,3,,,,,,,,,,,,,,,
G0014710.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:27:27,16-Jun-2022 12:58:02,C3221325179202,0.00833333333333333,2.8,2.970854,630,6.906891,3,,,,,,,,,,,,,,,
G0014711.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:28:34,16-Jun-2022 12:58:32,C3221325179202,0.00833333333333333,2.8,2.970854,638,6.906891,3,231,12306,12537,0.706142250185704,0.77096316209034,1.7999372740947e-06,0.01759657994539,0.253738137063405,1.27442654975816e-06,0.100846761097855,1.26138238282185,90.9105025444414,0.0136571128103993,1,10.687524
G0014712.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:26:23,16-Jun-2022 12:59:02,C3221325179202,0.00833333333333333,2.8,2.970854,637,6.906891,3,,,,,,,,,,,,,,,
G0014713.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:27:08,16-Jun-2022 12:59:32,C3221325179202,0.00833333333333333,2.8,2.970854,633,6.906891,3,,,,,,,,,,,,,,,
G0014714.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:27:34,16-Jun-2022 13:00:02,C3221325179202,0.00833333333333333,2.8,2.970854,633,6.906891,3,,,,,,,,,,,,,,,
G0014715.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:28:40,16-Jun-2022 13:00:32,C3221325179202,0.00833333333333333,2.8,2.970854,639,6.906891,3,,,,,,,,,,,,,,,
G0014716.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:26:29,16-Jun-2022 13:01:02,C3221325179202,0.00833333333333333,2.8,2.970854,627,6.906891,3,18279,3367,21646,0.704243197997274,0.772165554218624,2.54301386544189e-06,0.0140747403999524,0.178318157278753,2.03167140647128e-06,0.116898414870142,1.30887573015499,91.1954709399787,0.00760745742291333,1,10.471812
G0014717.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:27:18,16-Jun-2022 13:01:32,C3221325179202,0.00833333333333333,2.8,2.970854,630,6.906891,3,,,,,,,,,,,,,,,
G0014718.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:27:40,16-Jun-2022 13:02:02,C3221325179202,0.00833333333333333,2.8,2.970854,643,6.906891,3,,,,,,,,,,,,,,,
G0014719.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_Tromso\Summer 2022\053_Afternoon_Yellow,1,1,Tromso,Summer,afternoon,53,14-Jul-2022 19:28:45,16-Jun-2022 13:02:32,C3221325179202,0.00833333333333333,2.8,2.970854,657,6.906891,3,,,,,,,,,,,,,,,
